Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2015-12-09,37.325077056884766,37.951785047141016,36.59959204915717,37.70050625642586,54000000
2015-12-10,37.21830368041992,37.5356320775501,36.93871900595957,37.3866538684455,39768000
2015-12-11,36.69240188598633,37.03207643106528,36.58712335002982,36.80612180021725,44488000
2015-12-14,37.134376525878906,37.18205061092702,35.96239649504891,36.83740899348151,48250000
2015-12-15,36.9173583984375,37.64637064517391,36.89799399879366,37.394099233339546,53324000
2015-12-16,37.64686965942383,37.77102005910935,36.72045867983688,37.245119905656324,39866000
2015-12-17,37.21681594848633,37.8748115856098,37.19546244234924,37.86189945840696,31068000
2015-12-18,36.714256286621094,37.450221049823064,36.65665182914783,37.07181007908796,62974000
2015-12-21,37.134376525878906,37.24511846594657,36.748516886400616,37.05293313938965,30514000
2015-12-22,37.2451171875,37.48596924841404,37.02313698619604,37.32705689996481,27308000
2015-12-23,37.26051712036133,37.454191458671275,36.947163119338946,37.41744417968406,31318000
2015-12-24,37.1656608581543,37.31216120541229,37.07726886752847,37.22277276842836,10544000
2015-12-28,37.866371154785156,37.890210094454886,37.22128762871272,37.39013036670413,30306000
2015-12-29,38.56608581542969,38.733935899484194,38.06103899915617,38.07395112697112,35300000
2015-12-30,38.28798294067383,38.61574181818027,38.08437825303432,38.56608241549523,25866000
2015-12-31,37.68610382080078,38.2134929810092,37.6592869090926,38.2134929810092,30018000
2016-01-04,36.83988952636719,36.9501351343218,36.31438722987586,36.89749776297967,65456000
2016-01-05,36.876644134521484,37.34443973138614,36.680980704762746,37.06882568499458,39014000
2016-01-06,36.92829132080078,37.10508290086902,36.19828629570052,36.25192012209986,38940000
2016-01-07,36.07264709472656,36.6740309632769,35.70863723789701,36.26731409214426,59274000
2016-01-08,35.48069381713867,36.41231814592291,35.40769559458199,36.32392236399163,49018000
2016-01-11,35.55816650390625,35.6984570767674,34.93791076790848,35.58697252166209,41812000
2016-01-12,36.05675506591797,36.18984317904914,35.622077096170685,35.838745468808035,40490000
2016-01-13,34.78992462158203,36.48730867562546,34.693087452634224,36.294130666581985,50034000
2016-01-14,35.493106842041016,35.850906842301676,34.220815400259404,35.02928192350369,44516000
2016-01-15,34.48649978637695,35.09682512494133,34.03558693428019,34.37923213772879,72162000
2016-01-19,34.85100555419922,35.25772240268522,34.43485466918967,34.925992883867536,45362000
2016-01-20,34.685142517089844,35.10228608047107,33.434200578260224,34.196485922293355,68900000
2016-01-21,35.08937454223633,35.71509368659016,34.48699800948257,34.87037606216693,48244000
2016-01-22,36.01603317260742,36.15905543910222,35.76132555360703,35.93409345082716,40236000
2016-01-25,35.341644287109375,36.2360249686787,35.25920824358848,35.9330977040556,34234000
2016-01-26,35.40968322753906,35.66990351351016,35.08391343561902,35.449908596284224,26634000
2016-01-27,34.76161575317383,35.66766588978333,34.483520068924214,35.44096486434633,43884000
2016-01-28,36.29959487915039,36.43516843419715,35.3754191696017,35.86556476022544,53528000
2016-01-29,36.89501953125,36.99632745229062,36.09300890879587,36.32790128251051,69486000
2016-02-01,37.34444046020508,37.635452072033225,36.9109104873707,37.26796414382612,102784000
2016-02-02,37.9726448059082,39.225075791400755,37.9726448059082,38.95839942208988,126962000
2016-02-03,36.10045623779297,38.46179568312572,35.78014984554739,38.24925327184372,123420000
2016-02-04,35.1599006652832,36.10294460136274,34.854487870492534,35.8948691110128,103374000
2016-02-05,33.94620132446289,34.960261839095836,33.776362129511845,34.95430210381001,102114000
2016-02-08,33.90497970581055,33.96904022300399,32.92766657533691,33.165540688861455,84948000
2016-02-09,33.675052642822266,34.757148050942284,33.21122764629747,33.38752289722088,72178000
2016-02-10,33.9735107421875,34.82716600316446,33.87468447537826,34.10957682560723,52760000
2016-02-11,33.92335510253906,34.233234816573464,33.21609781881839,33.52061263445481,60480000
2016-02-12,33.888092041015625,34.451735916505086,33.69938479742999,34.278422443487614,42828000
2016-02-16,34.31517028808594,34.66279368626937,34.01969172569938,34.41349643635306,50400000
2016-02-17,35.17926025390625,35.24630253977301,34.33404627818995,34.66726481448244,49852000
2016-02-18,34.63051223754883,35.37541462374903,34.564958948333555,35.25871294680944,37664000
2016-02-19,34.80730438232422,34.9151138191481,34.46663338174589,34.51530012629001,31786000
2016-02-22,35.08292007446289,35.41961288290493,34.88676031185089,35.132083150131244,38996000
2016-02-23,34.55602264404297,35.1792563018415,34.443295381691655,34.83411833377464,40186000
2016-02-24,34.74026107788086,34.762110911083134,33.80764412066914,34.21187550683479,39272000
2016-02-25,35.04765701293945,35.05908015327448,34.29456328013875,34.76260893230726,32844000
2016-02-26,35.013893127441406,35.429051364121804,34.80482123381052,35.188199269632385,44870000
2016-02-29,34.651371002197266,35.3029105612111,34.64690025402823,34.778003049700374,49622000
2016-03-01,35.69622039794922,35.69622039794922,34.75069122072443,34.941883910568976,43028000
2016-03-02,35.69820785522461,35.75531597961434,35.358033175444106,35.70565657628546,32580000
2016-03-03,35.37889099121094,35.72800338481649,35.06106625764179,35.689763332413065,39160000
2016-03-04,35.302913665771484,35.5810131701899,35.061068901176505,35.50652216384979,39442000
2016-03-07,34.521759033203125,35.16391384406222,34.11156786682855,35.10477114691072,59702000
2016-03-08,34.46266555786133,34.95032570063209,34.03409506940914,34.1954928755336,41526000
2016-03-09,35.022335052490234,35.044184888113556,34.464154536935126,34.68613477264433,28430000
2016-03-10,35.39875411987305,35.578523656695694,34.92896943034372,35.165350761535024,56670000
2016-03-11,36.093994140625,36.09896121707361,35.61254008064796,35.75531227119925,39416000
2016-03-14,36.2762565612793,36.525053720913526,36.01106918262215,36.09350524029681,34366000
2016-03-15,36.16898727416992,36.36563958341788,35.992195696369976,36.09896701894467,34420000
2016-03-16,36.55434799194336,36.62287925567765,35.97928097114957,36.07165117293208,32488000
2016-03-17,36.63827896118164,36.90098091845995,36.549883164345026,36.57222933080777,37216000
2016-03-18,36.629337310791016,36.84783945175366,36.34279644243667,36.840887059239805,59614000
2016-03-21,36.85231399536133,36.87267484616092,36.42652821685211,36.57471459505708,36730000
2016-03-22,36.7857666015625,36.996823823445865,36.62238726141863,36.62238726141863,25394000
2016-03-23,36.652183532714844,37.0325798443232,36.5573316720649,36.86572240701449,28642000
2016-03-24,36.51511764526367,36.636634859103424,36.30157879048792,36.35173452511863,31898000
2016-03-28,36.427215576171875,36.698362656352266,36.37606718751755,36.58910969818663,26026000
2016-03-29,36.98539733886719,37.10855508550896,36.19033918031834,36.47985801406075,38076000
2016-03-30,37.27144241333008,37.63644491036666,37.18255029822002,37.25008890720271,35648000
2016-03-31,36.99433517456055,37.287328281090645,36.79519746081692,37.20787400036542,34376000
2016-04-01,37.24064636230469,37.26199986572591,36.59953356459022,36.67899163303413,31534000
2016-04-04,37.0112190246582,37.384166540484806,36.86918942618417,37.24809667627597,22684000
2016-04-05,36.6392707824707,36.88757161866394,36.51859845531075,36.64920493762968,22646000
2016-04-06,37.03108596801758,37.05839920840653,36.528028289298945,36.538458772138554,21074000
2016-04-07,36.762428283691406,37.09614315029527,36.56378685838289,37.015199866801574,29064000
2016-04-08,36.70630645751953,37.019164090813526,36.52752958456028,36.94566954197142,25816000
2016-04-11,36.55484390258789,36.996819021352145,36.552362258556904,36.89849287495194,24402000
2016-04-12,36.901973724365234,36.938724795161896,36.302078797088036,36.64920592145812,27060000
2016-04-13,37.33053207397461,37.46263130556378,36.96011925129499,37.20340370775126,34142000
2016-04-14,37.40403366088867,37.608138471402825,37.37945212331529,37.44425902840048,22706000
2016-04-15,37.69206237792969,37.79138118289664,37.3789054195968,37.44276891912083,36186000
2016-04-18,38.06997299194336,38.14148222091684,37.607637069871956,37.764560310606484,31176000
2016-04-19,37.440284729003906,38.23335757493872,37.21184843898209,38.21398938435953,40610000
2016-04-20,37.377708435058594,37.64895399907678,37.24561299716758,37.64239942837403,30584000
2016-04-21,37.69901657104492,37.76406974731523,37.222775793477915,37.512294632423504,61210000
2016-04-22,35.69423294067383,36.555837026607946,35.43798708893476,36.06817313006497,119038000
2016-04-25,35.911746978759766,35.95047957082353,35.536314006032484,35.56164193109815,39184000
2016-04-26,35.16635513305664,36.041663389319204,34.91239006522675,36.02448131561288,54892000
2016-04-27,35.05213165283203,35.20806606044988,34.38296288107857,35.12413722701813,61972000
2016-04-28,34.316162109375,35.46579601403946,34.24316388756198,35.17230277406831,57346000
2016-04-29,34.41499328613281,34.64392592663481,34.21585553317397,34.300276907059605,49754000
2016-05-02,34.673221588134766,34.793897692387354,34.31517148357974,34.64441936074699,32906000
2016-05-03,34.38270950317383,34.654845460963834,34.364830299186316,34.60667504360905,30876000
2016-05-04,34.54857635498047,34.74969941537417,34.21635049037451,34.28984883730725,33870000
2016-05-05,34.8331298828125,34.877329674477465,34.54957075305172,34.647896913971415,33670000
2016-05-06,35.3143310546875,35.351078328620815,34.668103399139376,34.681659615876505,36586000
2016-05-09,35.402732849121094,35.69125905052695,35.258717912852816,35.3580367294937,30206000
2016-05-10,35.91324234008789,35.92913244279263,35.542776378602646,35.59392856663714,31392000
2016-05-11,35.52142333984375,35.977799674289265,35.39776924140617,35.92466595867543,33842000
2016-05-12,35.423095703125,35.718077985290364,35.209060496475814,35.60932133643982,27214000
2016-05-13,35.29993438720703,35.58955174161818,35.22196908168941,35.35456087058506,26290000
2016-05-16,35.58101272583008,35.67983521167028,35.04269671796489,35.2155138803553,26342000
2016-05-17,35.071495056152344,35.83079856294369,34.966216518046714,35.55617718325137,40024000
2016-05-18,35.09136199951172,35.33817382812671,34.79340177910785,34.94436531028026,35336000
2016-05-19,34.77799987792969,35.06006996274417,34.60319742923211,34.87930777995462,33404000
2016-05-20,35.24580383300781,35.48615959939167,34.787938582043004,34.8425650648016,36568000
2016-05-23,34.97267532348633,35.33211212539648,34.969693561655774,35.08639524895548,26614000
2016-05-24,35.759788513183594,35.80348818409172,35.10278173041036,35.10278173041036,38590000
2016-05-25,36.017024993896484,36.128263268997216,35.74066456261591,35.793055668477386,32584000
2016-05-26,35.959922790527344,36.168990919579294,35.76922640823194,35.89784757937881,31526000
2016-05-27,36.384010314941406,36.44737748198193,35.953954685857035,35.95445101463923,39500000
2016-05-31,36.535972595214844,36.73511032383298,36.314488703670726,36.33832764180744,42590000
2016-06-01,36.4580078125,36.60996778458501,36.284694334813345,36.47687967399784,25072000
2016-06-02,36.271785736083984,36.401895886402365,35.9624023560223,36.3760716301323,26836000
2016-06-03,35.87152099609375,36.22658932589706,35.783125213061595,36.21566630320272,24526000
2016-06-06,35.583988189697266,35.999146413246066,35.48764735494879,35.999146413246066,31306000
2016-06-07,35.588958740234375,35.853646002829315,35.58399166273388,35.747374792446905,26724000
2016-06-08,36.16650390625,36.18090501968687,35.784118540628015,35.95197240239952,31674000
2016-06-09,36.181400299072266,36.22907438618622,35.87131982243076,35.89784120920638,19778000
2016-06-10,35.72602462768555,36.047820050953334,35.57803525672881,35.729002601202495,24328000
2016-06-13,35.67387008666992,36.02546409341408,35.58200000751463,35.58200000751463,25178000
2016-06-14,35.66940689086914,35.877978665493,35.41365356657423,35.58051477504307,26122000
2016-06-15,35.701683044433594,35.90330242444706,35.621732426054486,35.70565746385733,24290000
2016-06-16,35.27659606933594,35.58895741348882,34.924005566575815,35.50254693878969,39650000
2016-06-17,34.35092544555664,35.200117541018976,34.188637286611396,35.19167237348176,68048000
2016-06-20,34.44975280761719,34.88527189207179,34.434855364902305,34.70103159595297,41650000
2016-06-21,34.560489654541016,34.899667851322235,34.36532257524661,34.682650940021865,29312000
2016-06-22,34.63597869873047,34.804821435888634,34.41856393279643,34.7154329901079,23686000
2016-06-23,34.85497283935547,34.85894725837689,34.11652654292991,34.63547806607826,43428000
2016-06-24,33.53153991699219,34.23572072929207,33.443640450483215,33.52905448380125,88980000
2016-06-27,33.18589782714844,33.38652833551927,32.938790481405825,33.32196770057878,52580000
2016-06-28,33.77089309692383,33.78529420947787,33.42128818773908,33.71775939461975,43476000
2016-06-29,33.973018646240234,34.137837722853774,33.83893407262631,33.91789583014786,38652000
2016-06-30,34.36979675292969,34.38072356440774,33.950167788968905,34.04054888737698,31954000
2016-07-01,34.72288513183594,34.794398168766655,34.371291048967926,34.374769139982625,26894000
2016-07-05,34.511329650878906,34.61015212683431,34.20989135737403,34.566452458940674,29252000
2016-07-06,34.651371002197266,34.845541657209885,34.220318892079206,34.264518678638495,28238000
2016-07-07,34.53169250488281,34.672725670496796,34.17687042791862,34.66676593566145,26084000
2016-07-08,35.04170227050781,35.04567290118185,34.58507595422363,34.737282200471874,31504000
2016-07-11,35.51148986816406,35.58200645605262,35.12165574173871,35.16188111319866,22236000
2016-07-12,35.7870979309082,35.901314173186485,35.552205594527706,35.711614278187774,26738000
2016-07-13,35.6053466796875,35.95396279061349,35.59889061529423,35.93509092632777,18718000
2016-07-14,35.80249786376953,35.865069401151516,35.65749026763143,35.8337817380755,19004000
2016-07-15,35.747867584228516,36.04036438985294,35.70838860449242,36.039868061029,25586000
2016-07-18,36.43963623046875,36.55633792508386,35.81441718807894,35.889900853484335,25910000
2016-07-19,36.59755325317383,36.59904223968765,36.202259538297255,36.24645553749248,24550000
2016-07-20,36.807613372802734,36.85429101056888,36.60450123944191,36.615924378878994,25794000
2016-07-21,36.680484771728516,36.832444745499224,36.54148617898577,36.76639891267857,20526000
2016-07-22,36.88459014892578,36.909417956929516,36.57768843494338,36.84088669015528,25196000
2016-07-25,36.737098693847656,36.87813565283181,36.62437142344724,36.781794812185765,20648000
2016-07-26,36.6700553894043,36.832442045392085,36.46396527852106,36.700842929454616,23734000
2016-07-27,36.8364143371582,36.96999876054063,36.59953291113528,36.66310088026315,30250000
2016-07-28,37.04201126098633,37.17807733975898,36.71375606095337,37.098126725934996,70604000
2016-07-29,38.17823791503906,38.662923893259396,38.077926440843925,38.37290870577862,76830000
2016-08-01,38.381351470947266,38.75628437369879,37.79585766852602,37.79585766852602,54010000
2016-08-02,38.29146194458008,38.52833961218786,38.13155692128572,38.1732712751886,35690000
2016-08-03,38.396244049072266,38.3977330355425,38.08040463397948,38.09828383793119,25748000
2016-08-04,38.318275451660156,38.4404367407963,38.17848123011575,38.348566662361506,22806000
2016-08-05,38.84517288208008,38.88589457958735,38.354530985402135,38.42604022607503,36024000
2016-08-08,38.82232666015625,38.865529997714276,38.640120950562014,38.834242339944026,22158000
2016-08-09,38.94647979736328,39.17888671796986,38.76323216328399,38.78955274621309,26378000
2016-08-10,38.96733856201172,39.073211946110796,38.87288453017698,38.9211534577973,15728000
2016-08-11,38.97578048706055,39.219114232730306,38.88241761962895,38.98322920864851,19502000
2016-08-12,38.89482879638672,38.9035202334631,38.75478830065121,38.80941477831785,14810000
2016-08-15,38.856101989746094,39.106884464527504,38.74039295407925,38.92115517057123,18764000
2016-08-16,38.5928955078125,38.78359185739724,38.40935235516045,38.74982255429288,20560000
2016-08-17,38.73045349121094,38.77514960472398,38.413621432516805,38.60183613379572,18484000
2016-08-18,38.610774993896484,38.87695500140873,38.58594339800672,38.73542172462235,14388000
2016-08-19,38.507484436035156,38.59091314817575,38.39376450892798,38.486627258000006,17230000
2016-08-22,38.345088958740234,38.46377973637733,38.240803082197274,38.400711881665835,19028000
2016-08-23,38.34161376953125,38.558130566945216,38.326962598768134,38.51045648323373,18564000
2016-08-24,38.22044372558594,38.461792131784854,38.09281902483069,38.267125154649484,21440000
2016-08-25,38.20902633666992,38.33218408450474,37.89988925062162,38.089342890649064,18538000
2016-08-26,38.215484619140625,38.54026176536381,38.032236973240195,38.188667705654225,23334000
2016-08-29,38.345088958740234,38.486125898043106,38.07022131945092,38.17574991234287,16952000
2016-08-30,38.193138122558594,38.460113819064254,38.08140349876453,38.20505759380257,22600000
2016-08-31,38.09183120727539,38.19313533915566,38.008898821056256,38.089842103032844,24972000
2016-09-01,38.177738189697266,38.28897646664073,37.95526163581033,38.201080799515,18502000
2016-09-02,38.310829162597656,38.43299045948683,38.15936552193957,38.387801804957256,21454000
2016-09-06,38.7389030456543,38.8342474403258,38.28798638412304,38.40965515209784,28856000
2016-09-07,38.7523078918457,38.8704985580356,38.54621777203807,38.734925017138885,17874000
2016-09-08,38.50251388549805,38.752307459305534,38.41610720804843,38.66490433547473,25406000
2016-09-09,37.7248420715332,38.39947422077342,37.7248420715332,38.243293549789996,37710000
2016-09-12,38.18966293334961,38.252730801664775,37.44376774920884,37.49988322425485,26220000
2016-09-13,37.7263298034668,38.05061060461484,37.5331518012687,37.964200133394094,27900000
2016-09-14,37.86537551879883,38.12311035389436,37.69752545170092,37.722353258339275,21748000
2016-09-15,38.32572937011719,38.427033497894534,37.73973928399693,37.88524320063846,26102000
2016-09-16,38.18270492553711,38.225908265477585,37.97314050049215,38.225908265477585,40986000
2016-09-19,38.02478790283203,38.436968178535366,37.96226562220278,38.35850275423335,23456000
2016-09-20,38.308345794677734,38.403693974537724,38.16532352488775,38.18866613539865,19572000
2016-09-21,38.547210693359375,38.59389212333494,38.15395156619898,38.37041912729172,23356000
2016-09-22,39.09297561645508,39.2240784109912,38.65745655071146,38.73492552276244,29724000
2016-09-23,39.07758712768555,39.17839493411071,38.94102090892375,39.06218956594195,28238000
2016-09-26,38.44739532470703,38.87099874658522,38.390783524432415,38.87099874658522,30664000
2016-09-27,38.884403228759766,39.032388778278346,38.452259963634184,38.51145569894943,23064000
2016-09-28,38.81239318847656,38.82480898604425,38.48513443635371,38.628156695243746,22196000
2016-09-29,38.48712158203125,39.02295590797525,38.448487497863084,38.806435299753005,26294000
2016-09-30,38.600345611572266,38.78160793144157,38.441433244148705,38.55267531123793,31706000
2016-10-03,38.365455627441406,38.539515506871794,38.21349564302239,38.449384458967536,25576000
2016-10-04,38.55764389038086,38.670871288328534,38.38184874106267,38.53777936813091,24028000
2016-10-05,38.559627532958984,38.83772322752688,38.51890583643016,38.700660695555655,29224000
2016-10-06,38.57899475097656,38.75876430791211,38.513445241944744,38.68526974827976,21414000
2016-10-07,38.4906005859375,38.71804422247115,38.275568959086925,38.71804422247115,18664000
2016-10-10,39.0299072265625,39.20073905682003,38.52982753360655,38.621205077622854,23498000
2016-10-11,38.88738250732422,39.3447514154135,38.7637284316488,39.065663064082095,27450000
2016-10-12,39.03984069824219,39.13866697105889,38.83722865287266,38.92165002271248,18748000
2016-10-13,38.64503860473633,38.79550958111403,38.38730377811995,38.79550958111403,27306000
2016-10-14,38.661922454833984,38.93108042877939,38.536283069493074,38.81686418347656,17050000
2016-10-17,38.73294448852539,39.02544132289396,38.61077938797773,38.72499943779197,21860000
2016-10-18,39.49274444580078,39.80808756353253,39.01129028397833,39.12476394614826,41138000
2016-10-19,39.80262756347656,39.956572880200106,39.63030671057194,39.64073340656582,35336000
2016-10-20,39.577659606933594,39.925283022934174,39.53097817448552,39.89201004673427,35150000
2016-10-21,39.69683837890625,39.703294441868366,39.43016584863145,39.47982524842276,25324000
2016-10-24,40.37917709350586,40.48197400339979,39.96749691381934,39.9714675448664,33950000
2016-10-25,40.10902404785156,40.556462613116445,39.98338465055827,40.556462613116445,31528000
2016-10-26,39.68194580078125,40.074757876962856,39.54538338181204,40.0429776758111,32954000
2016-10-27,39.49721145629883,39.901442869267754,39.30601877275507,39.77778879375069,54984000
2016-10-28,39.49820327758789,40.49736622585623,39.40980749443379,40.14279043560896,85398000
2016-10-31,38.960384368896484,39.572194892595306,38.93356745728675,39.503167298272366,48546000
2016-11-01,38.91419982910156,39.20620031054067,38.513442713178094,38.878445209361836,48128000
2016-11-02,38.173763275146484,38.81686138594061,37.91304669843369,38.645533241564515,37448000
2016-11-03,37.847496032714844,38.23584111643439,37.6935507508907,38.10175656426476,38864000
2016-11-04,37.842037200927734,38.256202757297935,37.27297916714817,37.27789699004523,42696000
2016-11-07,38.860069274902344,38.99266105825379,38.364956643270624,38.46179380725164,31702000
2016-11-08,39.25685119628906,39.51125947250192,38.74435574894164,38.903764425497606,27338000
2016-11-09,38.99862289428711,39.292464730602525,38.321259038748636,38.731950326735145,52142000
2016-11-10,37.86885070800781,39.28962794349983,37.35338102573526,39.28962794349983,94904000
2016-11-11,37.44475555419922,37.78045949195309,37.26399335262778,37.5698986168256,48636000
2016-11-14,36.553855895996094,37.63495868145753,36.12975613783257,37.52322027676415,73088000
2016-11-15,37.6667366027832,37.961021716782845,37.09465131203383,37.09465131203383,47680000
2016-11-16,37.96419906616211,38.057561927211914,37.270448826804646,37.5033520730693,29452000
2016-11-17,38.299407958984375,38.37240618576779,37.95178454560374,38.085372778237584,26080000
2016-11-18,37.7685432434082,38.486628822647226,37.74172632930566,38.306362934531286,30942000
2016-11-21,38.1985969543457,38.22342855166827,37.77151924403222,37.871338173397554,26612000
2016-11-22,38.15242004394531,38.5839647636855,38.08934838566738,38.36893689716866,31862000
2016-11-23,37.79088592529297,38.15305820555196,37.50583784016691,38.125597203079785,29568000
2016-11-25,37.82514953613281,37.990021627703015,37.767545085350726,37.953274352766456,11748000
2016-11-28,38.150917053222656,38.71158291280848,37.73178824580264,37.741718609957324,43764000
2016-11-29,38.28004455566406,38.660440874962525,38.15092705518725,38.3143101935734,32332000
2016-11-30,37.64439010620117,38.38681090151255,37.484981408493404,38.24180331755643,47858000
2016-12-01,37.14183044433594,37.73427660567698,36.60078273553186,37.61459694190449,60358000
2016-12-02,37.269954681396484,37.44376449803374,36.90246673905505,36.976461414126994,29050000
2016-12-05,37.86686706542969,37.935398333068584,37.389137296087796,37.62800407514363,27884000
2016-12-06,37.69752502441406,38.180221832820536,37.609625572639125,37.97661336133842,33814000
2016-12-07,38.29742431640625,38.30586569577913,37.53315364894773,37.79138484011356,35220000
2016-12-08,38.55714416503906,38.644547297485566,38.10076788870096,38.361484510706305,29762000
2016-12-09,39.19626998901367,39.203222381436674,38.686309163209344,38.73492665616408,36438000
2016-12-12,39.195281982421875,39.293608145676416,38.9512018310199,38.9852174095379,42082000
2016-12-13,39.53445053100586,39.94563807795083,39.397388015357535,39.42519758150246,42904000
2016-12-14,39.58262634277344,39.92677166514908,39.43066636578443,39.59901277192666,34084000
2016-12-15,39.621360778808594,39.877110301670584,39.376534278589055,39.596032854297725,32530000
2016-12-16,39.27125549316406,39.770638050710325,39.24592756881163,39.747992575189826,48876000
